model,temperature,seed,bleu_representativeness,folder
gpt-4o-mini,0.2,999,0.2735,termination-nla
gpt-4o-mini,0.2,999,0.3487,termination-restricted-15
gpt-4o-mini,0.2,123,0.2894,loops
gpt-4o-mini,0.2,999,0.3389,loops
gpt-4o-mini,0.2,999,0.0065,bitvector
gpt-4o-mini,0.2,999,0.1443,termination-crafted
gpt-4o-mini,0.2,999,0.4996,termination-restricted-15
gpt-4o-mini,0.2,123,0.2292,recursive-simple
gpt-4o-mini,0.2,999,0.1007,termination-crafted-lit
gpt-4o-mini,0.2,123,0.3745,termination-restricted-15
gpt-4o-mini,0.2,123,0.1537,termination-crafted-lit
gpt-4o-mini,0.2,999,0.278,termination-restricted-15
gpt-4o-mini,0.2,123,0.0,termination-restricted-15
gpt-4o-mini,0.2,42,0.257,termination-nla
gpt-4o-mini,0.2,42,0.0923,termination-bwb
gpt-4o-mini,0.2,42,0.1879,termination-restricted-15
gpt-4o-mini,0.2,42,0.1456,termination-restricted-15
gpt-4o-mini,0.2,123,0.2796,array-fpi
gpt-4o-mini,0.2,999,0.3705,loops-crafted-1
gpt-4o-mini,0.2,42,0.1536,termination-restricted-15
gpt-4o-mini,0.2,999,0.1144,array-memsafety
gpt-4o-mini,0.2,123,0.4229,loops-crafted-1
gpt-4o-mini,0.2,999,0.2918,recursive-simple
gpt-4o-mini,0.2,999,0.3371,loop-acceleration
gpt-4o-mini,0.2,42,0.126,loop-acceleration
gpt-4o-mini,0.2,42,0.2727,array-fpi
gpt-4o-mini,0.2,123,0.1498,termination-bwb
gpt-4o-mini,0.2,999,0.03,termination-bwb
gpt-4o-mini,0.2,42,0.1403,array-memsafety
gpt-4o-mini,0.2,123,0.164,recursive
gpt-4o-mini,0.2,123,0.1126,termination-restricted-15
gpt-4o-mini,0.2,42,0.1458,bitvector
gpt-4o-mini,0.2,123,0.1028,loop-acceleration
gpt-4o-mini,0.2,42,0.2999,termination-nla
gpt-4o-mini,0.2,42,0.0022,loop-industry-pattern
gpt-4o-mini,0.2,999,0.269,array-fpi
gpt-4o-mini,0.2,42,0.0556,loops-crafted-1
gpt-4o-mini,0.5,42,0.2621,termination-numeric
gpt-4o-mini,0.5,999,0.039,termination-crafted
gpt-4o-mini,0.5,42,0.2964,recursive-simple
gpt-4o-mini,0.5,42,0.4914,loop-acceleration
gpt-4o-mini,0.5,123,0.2163,loop-acceleration
gpt-4o-mini,0.5,123,0.04,termination-crafted
gpt-4o-mini,0.5,123,0.408,recursive-simple
gpt-4o-mini,0.5,42,0.316,recursive-simple
gpt-4o-mini,0.5,123,0.1531,termination-numeric
gpt-4o-mini,0.5,999,0.4134,recursive-simple
gpt-4o-mini,0.5,42,0.2059,recursive-simple
gpt-4o-mini,0.5,999,0.3233,recursive-simple
gpt-4o-mini,0.5,999,0.3194,termination-numeric
gpt-4o-mini,0.5,999,0.1631,loop-acceleration
gpt-4o-mini,0.5,123,0.1799,termination-nla
gpt-4o-mini,0.5,42,0.2385,termination-nla
gpt-4o-mini,0.5,999,0.2599,recursive-simple
gpt-4o-mini,0.5,42,0.1646,termination-crafted
gpt-4o-mini,0.5,999,0.1081,termination-crafted-lit
gpt-4o-mini,0.5,999,0.5296,loops
gpt-4o-mini,0.5,123,0.1552,termination-crafted-lit
gpt-4o-mini,0.5,42,0.1357,termination-crafted-lit
gpt-4o-mini,0.5,42,0.1132,termination-crafted
gpt-4o-mini,0.5,123,0.1817,termination-crafted
gpt-4o-mini,0.5,999,0.1319,loops-crafted-1
gpt-4o-mini,0.5,999,0.0952,termination-nla
gpt-4o-mini,0.5,999,0.2668,loops
gpt-4o-mini,0.5,42,0.3722,termination-crafted
gpt-4o-mini,0.5,999,0.2845,recursive
gpt-4o-mini,0.5,42,0.3393,loops
gpt-4o-mini,0.5,42,0.3641,termination-crafted-lit
gpt-4o-mini,0.5,123,0.1018,loops-crafted-1
gpt-4o-mini,0.5,999,0.5042,termination-crafted
gpt-4o-mini,0.5,42,0.2501,loops-crafted-1
gpt-4o-mini,0.5,999,0.1937,loops-crafted-1
gpt-4o-mini,0.5,999,0.1978,termination-crafted-lit
gpt-4o-mini,0.5,42,0.1032,termination-crafted
gpt-4o-mini,0.5,999,0.6303,termination-restricted-15
gpt-4o-mini,0.5,999,0.1117,termination-crafted
gpt-4o-mini,0.5,123,0.2627,loops-crafted-1
gpt-4o-mini,0.5,42,0.2609,recursive
gpt-4o-mini,0.5,123,0.2041,recursive-simple
gpt-4o-mini,0.5,123,0.1983,termination-crafted
gpt-4o-mini,0.5,999,0.2527,recursive-simple
gpt-4o-mini,0.5,42,0.1547,recursive-simple
gpt-4o-mini,0.5,42,0.1596,loops
gpt-4o-mini,0.5,42,0.2339,termination-numeric
gpt-4o-mini,0.5,999,0.2099,termination-crafted
gpt-4o-mini,0.5,999,0.5011,termination-crafted-lit
gpt-4o-mini,0.5,123,0.1365,termination-restricted-15
gpt-4o-mini,0.5,123,0.4118,loops
gpt-4o-mini,0.5,123,0.2087,termination-numeric
gpt-4o-mini,0.5,999,0.1612,termination-numeric
gpt-4o-mini,0.5,123,0.2473,recursive-simple
gpt-4o-mini,0.5,42,0.1737,termination-bwb
gpt-4o-mini,0.5,123,0.3387,termination-restricted-15
gpt-4o-mini,0.5,123,0.3501,recursive
gpt-4o-mini,0.5,42,0.4504,recursive
gpt-4o-mini,0.5,999,0.2905,recursive
gpt-4o-mini,0.5,999,0.2504,termination-bwb
gpt-4o-mini,0.5,123,0.4386,termination-crafted-lit
gpt-4o-mini,0.5,123,0.1846,termination-crafted-lit
gpt-4o-mini,0.5,123,0.2423,recursive
gpt-4o-mini,0.5,42,0.2603,termination-restricted-15
gpt-4o-mini,0.5,999,0.0882,termination-restricted-15
gpt-4o-mini,0.5,42,0.4796,termination-crafted-lit
gpt-4o-mini,0.5,123,0.1152,loops
gpt-4o-mini,0.5,999,0.1114,termination-crafted
gpt-4o-mini,0.5,42,0.3377,termination-restricted-15
gpt-4o-mini,0.5,123,0.3239,array-fpi
gpt-4o-mini,0.5,999,0.0494,array-fpi
gpt-4o-mini,0.5,42,0.1587,loop-acceleration
gpt-4o-mini,0.5,123,0.1714,recursive-simple
gpt-4o-mini,0.5,123,0.0443,loop-acceleration
gpt-4o-mini,0.5,123,0.2783,loops
gpt-4o-mini,0.5,999,0.3264,array-fpi
gpt-4o-mini,0.5,999,0.0,bitvector
gpt-4o-mini,0.5,42,0.0817,termination-crafted
gpt-4o-mini,0.5,42,0.0811,array-fpi
gpt-4o-mini,0.5,42,0.0,loop-invgen
gpt-4o-mini,0.5,123,0.0671,termination-crafted
gpt-4o-mini,0.5,123,0.0,loop-invgen
gpt-4o-mini,0.5,42,0.1076,loops-crafted-1
gpt-4o-mini,0.5,999,0.0,loop-invgen
gpt-4o-mini,0.5,123,0.3768,termination-crafted
gpt-4o-mini,0.5,42,0.1712,termination-crafted
gpt-4o-mini,0.5,42,0.2841,termination-crafted
gpt-4o-mini,0.5,123,0.2399,termination-bwb
gpt-4o-mini,0.5,42,0.3353,termination-crafted
gpt-4o-mini,0.5,999,0.447,termination-crafted
gpt-4o-mini,0.5,999,0.1355,termination-crafted-lit
gpt-4o-mini,0.5,999,0.2791,termination-crafted
gpt-4o-mini,0.5,123,0.2515,termination-crafted
gpt-4o-mini,0.5,42,0.2802,termination-crafted-lit
gpt-4o-mini,0.5,42,0.0029,bitvector
gpt-4o-mini,0.5,999,0.1793,termination-crafted
gpt-4o-mini,0.5,123,0.3114,array-memsafety
gpt-4o-mini,0.5,42,0.3569,termination-crafted
gpt-4o-mini,0.5,123,0.3891,termination-crafted
gpt-4o-mini,0.5,123,0.1865,termination-crafted-lit
gpt-4o-mini,0.5,999,0.0741,termination-crafted
gpt-4o-mini,0.5,123,0.0022,bitvector
gpt-4o-mini,0.5,42,0.3899,array-fpi
gpt-4o-mini,0.5,123,0.1123,bitvector
gpt-4o-mini,0.5,999,0.1834,loop-acceleration
gpt-4o-mini,0.5,42,0.1443,array-memsafety
gpt-4o-mini,0.5,999,0.1638,bitvector
gpt-4o-mini,0.5,123,0.1334,termination-crafted
gpt-4o-mini,0.5,42,0.1652,bitvector
gpt-4o-mini,0.5,123,0.2914,termination-crafted
gpt-4o-mini,0.5,123,0.3688,array-fpi
gpt-4o-mini,0.5,999,0.1944,loops
gpt-4o-mini,0.5,123,0.0836,termination-nla
gpt-4o-mini,0.5,42,0.4712,loops
gpt-4o-mini,0.5,999,0.4367,recursive-simple
gpt-4o-mini,0.5,999,0.2462,loops
gpt-4o-mini,0.5,999,0.3487,termination-restricted-15
gpt-4o-mini,0.5,999,0.0977,termination-nla
gpt-4o-mini,0.5,42,0.0809,loop-industry-pattern
gpt-4o-mini,0.5,999,0.2443,array-memsafety
gpt-4o-mini,0.5,123,0.0,termination-restricted-15
gpt-4o-mini,0.5,42,0.1483,termination-restricted-15
gpt-4o-mini,0.5,123,0.2404,loops
gpt-4o-mini,0.5,123,0.053,termination-nla
gpt-4o-mini,0.5,123,0.5824,termination-restricted-15
gpt-4o-mini,0.5,123,0.2977,recursive-simple
gpt-4o-mini,0.5,42,0.1752,termination-nla
gpt-4o-mini,0.5,42,0.1482,termination-restricted-15
gpt-4o-mini,0.5,123,0.1861,termination-bwb
gpt-4o-mini,0.5,123,0.3724,loops-crafted-1
gpt-4o-mini,0.5,42,0.2665,array-fpi
gpt-4o-mini,0.5,999,0.2577,termination-restricted-15
gpt-4o-mini,0.5,123,0.1409,termination-restricted-15
gpt-4o-mini,0.5,123,0.1567,loop-acceleration
gpt-4o-mini,0.5,123,0.3127,array-fpi
gpt-4o-mini,0.5,42,0.3778,recursive-simple
gpt-4o-mini,0.5,999,0.0012,loop-industry-pattern
gpt-4o-mini,0.5,999,0.366,loop-acceleration
gpt-4o-mini,0.5,999,0.4947,loops-crafted-1
gpt-4o-mini,0.5,42,0.235,termination-nla
gpt-4o-mini,0.5,42,0.4725,loops-crafted-1
gpt-4o-mini,0.5,999,0.2331,termination-bwb
gpt-4o-mini,0.5,999,0.2637,array-fpi
gpt-4o-mini,0.5,42,0.271,termination-restricted-15
gpt-4o-mini,0.5,999,0.0875,termination-nla
gpt-4o-mini,0.5,42,0.195,loops
gpt-4o-mini,0.5,123,0.0227,loop-industry-pattern
gpt-4o-mini,0.5,999,0.18,termination-restricted-15
gpt-4o-mini,0.5,42,0.2827,termination-bwb
gpt-4o-mini,0.5,42,0.0952,loop-acceleration
gpt-4o-mini,0.8,123,0.1037,recursive-simple
gpt-4o-mini,0.8,42,0.2176,recursive-simple
gpt-4o-mini,0.8,42,0.3811,loop-acceleration
gpt-4o-mini,0.8,42,0.286,termination-numeric
gpt-4o-mini,0.8,123,0.2515,recursive-simple
gpt-4o-mini,0.8,999,0.3057,recursive-simple
gpt-4o-mini,0.8,999,0.2064,termination-nla
gpt-4o-mini,0.8,123,0.0836,loops-crafted-1
gpt-4o-mini,0.8,999,0.1441,termination-numeric
gpt-4o-mini,0.8,42,0.1231,termination-crafted
gpt-4o-mini,0.8,42,0.1166,termination-nla
gpt-4o-mini,0.8,999,0.1076,termination-crafted
gpt-4o-mini,0.8,123,0.1591,termination-numeric
gpt-4o-mini,0.8,42,0.2508,recursive-simple
gpt-4o-mini,0.8,123,0.2356,recursive-simple
gpt-4o-mini,0.8,999,0.2362,recursive-simple
gpt-4o-mini,0.8,999,0.2083,loop-acceleration
gpt-4o-mini,0.8,999,0.0894,termination-crafted-lit
gpt-4o-mini,0.8,42,0.2859,termination-crafted-lit
gpt-4o-mini,0.8,42,0.3361,loops
gpt-4o-mini,0.8,123,0.2357,loop-acceleration
gpt-4o-mini,0.8,123,0.1671,termination-crafted-lit
gpt-4o-mini,0.8,999,0.1041,loops-crafted-1
gpt-4o-mini,0.8,42,0.0947,termination-crafted-lit
gpt-4o-mini,0.8,999,0.0977,termination-crafted-lit
gpt-4o-mini,0.8,42,0.3278,recursive
gpt-4o-mini,0.8,42,0.1096,termination-crafted
gpt-4o-mini,0.8,999,0.322,recursive
gpt-4o-mini,0.8,123,0.0767,termination-crafted
gpt-4o-mini,0.8,999,0.0732,termination-crafted
gpt-4o-mini,0.8,123,0.3795,recursive
gpt-4o-mini,0.8,999,0.1124,loops-crafted-1
gpt-4o-mini,0.8,42,0.1455,loops-crafted-1
gpt-4o-mini,0.8,42,0.3086,loops-crafted-1
gpt-4o-mini,0.8,123,0.2313,termination-crafted-lit
gpt-4o-mini,0.8,999,0.2147,termination-crafted
gpt-4o-mini,0.8,42,0.0594,termination-crafted
gpt-4o-mini,0.8,42,0.1052,loops
gpt-4o-mini,0.8,123,0.2187,loops-crafted-1
gpt-4o-mini,0.8,123,0.3712,loops
gpt-4o-mini,0.8,123,0.1048,recursive-simple
gpt-4o-mini,0.8,999,0.2091,recursive-simple
gpt-4o-mini,0.8,42,0.103,termination-restricted-15
gpt-4o-mini,0.8,123,0.2266,termination-crafted
gpt-4o-mini,0.8,42,0.1699,recursive-simple
gpt-4o-mini,0.8,42,0.2413,termination-crafted
gpt-4o-mini,0.8,123,0.1076,termination-crafted
gpt-4o-mini,0.8,42,0.4952,termination-crafted-lit
gpt-4o-mini,0.8,999,0.3485,termination-numeric
gpt-4o-mini,0.8,999,0.2398,loops
gpt-4o-mini,0.8,999,0.4615,termination-restricted-15
gpt-4o-mini,0.8,999,0.3845,termination-crafted-lit
gpt-4o-mini,0.8,42,0.2669,recursive-simple
gpt-4o-mini,0.8,999,0.4821,termination-restricted-15
gpt-4o-mini,0.8,123,0.2898,termination-restricted-15
gpt-4o-mini,0.8,42,0.0838,termination-numeric
gpt-4o-mini,0.8,42,0.049,termination-restricted-15
gpt-4o-mini,0.8,123,0.125,termination-numeric
gpt-4o-mini,0.8,42,0.306,termination-bwb
gpt-4o-mini,0.8,123,0.3368,recursive
gpt-4o-mini,0.8,999,0.3593,termination-bwb
gpt-4o-mini,0.8,42,0.2885,recursive
gpt-4o-mini,0.8,42,0.1149,array-fpi
gpt-4o-mini,0.8,123,0.4834,termination-crafted
gpt-4o-mini,0.8,123,0.1275,termination-restricted-15
gpt-4o-mini,0.8,999,0.1431,array-fpi
gpt-4o-mini,0.8,123,0.2922,termination-bwb
gpt-4o-mini,0.8,999,0.2536,recursive
gpt-4o-mini,0.8,999,0.4613,loops
gpt-4o-mini,0.8,123,0.1226,array-fpi
gpt-4o-mini,0.8,42,0.137,termination-crafted
gpt-4o-mini,0.8,123,0.1773,loop-acceleration
gpt-4o-mini,0.8,999,0.2434,loop-acceleration
gpt-4o-mini,0.8,123,0.2763,array-fpi
gpt-4o-mini,0.8,999,0.0,loop-invgen
gpt-4o-mini,0.8,42,0.0,bitvector
gpt-4o-mini,0.8,42,0.3687,loops
gpt-4o-mini,0.8,42,0.1682,loop-acceleration
gpt-4o-mini,0.8,42,0.3231,array-fpi
gpt-4o-mini,0.8,42,0.0969,termination-crafted
gpt-4o-mini,0.8,123,0.1238,termination-crafted
gpt-4o-mini,0.8,42,0.3538,termination-crafted
gpt-4o-mini,0.8,999,0.1505,termination-crafted
gpt-4o-mini,0.8,999,0.2615,termination-crafted
gpt-4o-mini,0.8,42,0.2557,termination-crafted
gpt-4o-mini,0.8,123,0.2012,termination-crafted
gpt-4o-mini,0.8,123,0.0126,bitvector
gpt-4o-mini,0.8,123,0.145,termination-nla
gpt-4o-mini,0.8,999,0.2901,recursive-simple
gpt-4o-mini,0.8,123,0.1724,termination-crafted-lit
gpt-4o-mini,0.8,999,0.2378,loops
gpt-4o-mini,0.8,999,0.1624,termination-crafted
gpt-4o-mini,0.8,999,0.4266,termination-crafted-lit
gpt-4o-mini,0.8,123,0.0,loop-invgen
gpt-4o-mini,0.8,123,0.1856,termination-crafted
gpt-4o-mini,0.8,123,0.5224,termination-crafted-lit
gpt-4o-mini,0.8,123,0.2594,array-memsafety
gpt-4o-mini,0.8,999,0.0457,termination-crafted
gpt-4o-mini,0.8,999,0.0011,bitvector
gpt-4o-mini,0.8,999,0.2452,array-memsafety
gpt-4o-mini,0.8,42,0.1684,array-memsafety
gpt-4o-mini,0.8,42,0.1089,bitvector
gpt-4o-mini,0.8,999,0.1541,termination-crafted
gpt-4o-mini,0.8,123,0.1408,loops
gpt-4o-mini,0.8,999,0.0312,bitvector
gpt-4o-mini,0.8,123,0.0005,loop-industry-pattern
gpt-4o-mini,0.8,123,0.1469,bitvector
gpt-4o-mini,0.8,42,0.1073,termination-crafted-lit
gpt-4o-mini,0.8,999,0.1347,termination-nla
gpt-4o-mini,0.8,123,0.0649,termination-crafted
gpt-4o-mini,0.8,123,0.3568,loops
gpt-4o-mini,0.8,42,0.3477,recursive-simple
gpt-4o-mini,0.8,999,0.0245,loop-industry-pattern
gpt-4o-mini,0.8,42,0.0043,loop-industry-pattern
gpt-4o-mini,0.8,123,0.0329,termination-nla
gpt-4o-mini,0.8,42,0.1439,termination-nla
gpt-4o-mini,0.8,42,0.0,loop-invgen
gpt-4o-mini,0.8,999,0.2708,recursive-simple
gpt-4o-mini,0.8,42,0.2075,termination-restricted-15
gpt-4o-mini,0.8,999,0.4273,termination-restricted-15
gpt-4o-mini,0.8,123,0.2716,termination-restricted-15
gpt-4o-mini,0.8,123,0.1069,termination-crafted
gpt-4o-mini,0.8,42,0.0363,termination-nla
gpt-4o-mini,0.8,999,0.3225,array-fpi
gpt-4o-mini,0.8,123,0.122,termination-restricted-15
gpt-4o-mini,0.8,999,0.5371,termination-nla
gpt-4o-mini,0.8,999,0.1077,termination-crafted
gpt-4o-mini,0.8,999,0.1875,termination-restricted-15
gpt-4o-mini,0.8,123,0.0249,termination-nla
gpt-4o-mini,0.8,999,0.2155,loops
gpt-4o-mini,0.8,999,0.1037,termination-bwb
gpt-4o-mini,0.8,123,0.1476,loop-acceleration
gpt-4o-mini,0.8,999,0.1759,loop-acceleration
gpt-4o-mini,0.8,999,0.1694,array-fpi
gpt-4o-mini,0.8,123,0.1235,array-fpi
gpt-4o-mini,0.8,42,0.078,termination-restricted-15
gpt-4o-mini,0.8,42,0.2652,termination-bwb
gpt-4o-mini,0.8,123,0.2193,termination-restricted-15
gpt-4o-mini,0.8,42,0.3589,loop-acceleration
gpt-4o-mini,0.8,123,0.3269,termination-bwb
gpt-4o-mini,0.8,123,0.2714,loops
gpt-4o-mini,0.8,42,0.1119,termination-crafted
gpt-4o-mini,0.8,42,0.0363,array-fpi
gpt-4o-mini,0.8,999,0.1637,termination-restricted-15
gpt-4o-mini,0.8,42,0.3678,loops
gpt-4o-mini,0.8,123,0.348,recursive-simple
gpt-4o-mini,0.8,42,0.3051,termination-restricted-15
gpt-4o-mini,0.8,999,0.2743,loops-crafted-1
gpt-4o-mini,0.8,42,0.0872,loops-crafted-1
gpt-4o-mini,0.8,123,0.1088,loops-crafted-1
kimina-prover-1.7b,0.2,42,0.0,recursive-simple
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,999,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,999,0.0,termination-numeric
kimina-prover-1.7b,0.2,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,42,0.0,termination-numeric
kimina-prover-1.7b,0.2,999,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,loop-acceleration
kimina-prover-1.7b,0.2,123,0.0,termination-numeric
kimina-prover-1.7b,0.2,999,0.0,termination-nla
kimina-prover-1.7b,0.2,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,123,0.0,loop-acceleration
kimina-prover-1.7b,0.2,999,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0001,recursive-simple
kimina-prover-1.7b,0.2,42,0.0,termination-nla
kimina-prover-1.7b,0.2,42,0.0,recursive-simple
kimina-prover-1.7b,0.2,999,0.001,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0,loops
kimina-prover-1.7b,0.2,999,0.0,recursive-simple
kimina-prover-1.7b,0.2,999,0.0,loops
kimina-prover-1.7b,0.2,999,0.0,loop-acceleration
kimina-prover-1.7b,0.2,42,0.0,recursive-simple
kimina-prover-1.7b,0.2,42,0.0,loops
kimina-prover-1.7b,0.2,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0,recursive
kimina-prover-1.7b,0.2,999,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,999,0.0,loops
kimina-prover-1.7b,0.2,123,0.2721,recursive-simple
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,loops
kimina-prover-1.7b,0.2,123,0.0,loops
kimina-prover-1.7b,0.2,123,0.0,termination-nla
kimina-prover-1.7b,0.2,999,0.0,recursive
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,999,0.0003,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,999,0.0006,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,termination-numeric
kimina-prover-1.7b,0.2,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,recursive
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,999,0.0625,recursive-simple
kimina-prover-1.7b,0.2,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,999,0.0,termination-numeric
kimina-prover-1.7b,0.2,42,0.0719,recursive-simple
kimina-prover-1.7b,0.2,999,0.0005,termination-crafted-lit
kimina-prover-1.7b,0.2,123,0.0,termination-numeric
kimina-prover-1.7b,0.2,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0,termination-bwb
kimina-prover-1.7b,0.2,999,0.0151,loops-crafted-1
kimina-prover-1.7b,0.2,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,array-fpi
kimina-prover-1.7b,0.2,42,0.0,recursive
kimina-prover-1.7b,0.2,123,0.0103,recursive-simple
kimina-prover-1.7b,0.2,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,42,0.0001,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0013,termination-bwb
kimina-prover-1.7b,0.2,42,0.0,loop-acceleration
kimina-prover-1.7b,0.2,42,0.0,array-fpi
kimina-prover-1.7b,0.2,999,0.0001,termination-crafted
kimina-prover-1.7b,0.2,999,0.0,loops
kimina-prover-1.7b,0.2,999,0.0,termination-bwb
kimina-prover-1.7b,0.2,999,0.0,loop-acceleration
kimina-prover-1.7b,0.2,123,0.0,array-fpi
kimina-prover-1.7b,0.2,999,0.001,recursive
kimina-prover-1.7b,0.2,999,0.0,array-fpi
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,array-fpi
kimina-prover-1.7b,0.2,123,0.0,loop-acceleration
kimina-prover-1.7b,0.2,123,0.0,bitvector
kimina-prover-1.7b,0.2,123,0.0,recursive
kimina-prover-1.7b,0.2,123,0.0,loops
kimina-prover-1.7b,0.2,999,0.0,array-fpi
kimina-prover-1.7b,0.2,42,0.0,loops
kimina-prover-1.7b,0.2,42,0.0,loop-invgen
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.001,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,bitvector
kimina-prover-1.7b,0.2,123,0.0,loop-invgen
kimina-prover-1.7b,0.2,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,999,0.0001,termination-crafted
kimina-prover-1.7b,0.2,42,0.0001,termination-crafted-lit
kimina-prover-1.7b,0.2,999,0.0025,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,termination-crafted
kimina-prover-1.7b,0.2,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.2,999,0.0,termination-crafted
kimina-prover-1.7b,0.2,123,0.0,loop-industry-pattern
kimina-prover-1.7b,0.2,999,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,termination-crafted
kimina-prover-1.7b,0.2,42,0.0,array-memsafety
kimina-prover-1.7b,0.2,42,0.0,loops
kimina-prover-1.7b,0.2,42,0.0,loop-industry-pattern
kimina-prover-1.7b,0.2,999,0.0,loops
kimina-prover-1.7b,0.2,123,0.0,bitvector
kimina-prover-1.7b,0.2,999,0.0,loop-industry-pattern
kimina-prover-1.7b,0.2,999,0.0,loop-invgen
kimina-prover-1.7b,0.2,123,0.0,array-memsafety
kimina-prover-1.7b,0.2,42,0.0,termination-nla
kimina-prover-1.7b,0.2,999,0.0,termination-nla
kimina-prover-1.7b,0.2,999,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,42,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0,termination-nla
kimina-prover-1.7b,0.2,42,0.0836,bitvector
kimina-prover-1.7b,0.2,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,recursive-simple
kimina-prover-1.7b,0.2,123,0.0817,loops
kimina-prover-1.7b,0.2,42,0.0,termination-nla
kimina-prover-1.7b,0.2,123,0.0001,termination-nla
kimina-prover-1.7b,0.2,42,0.0013,termination-restricted-15
kimina-prover-1.7b,0.2,999,0.0,termination-nla
kimina-prover-1.7b,0.2,999,0.0,bitvector
kimina-prover-1.7b,0.2,42,0.5129,termination-restricted-15
kimina-prover-1.7b,0.2,42,0.0,array-fpi
kimina-prover-1.7b,0.2,123,0.0,termination-bwb
kimina-prover-1.7b,0.2,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,999,0.0,array-memsafety
kimina-prover-1.7b,0.2,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,999,0.0051,termination-restricted-15
kimina-prover-1.7b,0.2,123,0.0,loop-acceleration
kimina-prover-1.7b,0.2,999,0.0001,termination-bwb
kimina-prover-1.7b,0.2,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,123,0.0,array-fpi
kimina-prover-1.7b,0.2,42,0.0,termination-bwb
kimina-prover-1.7b,0.2,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.2,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.2,999,0.0,loop-acceleration
kimina-prover-1.7b,0.2,42,0.0,loop-acceleration
kimina-prover-1.7b,0.2,999,0.0,bitvector
kimina-prover-1.7b,0.2,999,0.0143,array-fpi
kimina-prover-1.7b,0.5,123,0.0,termination-numeric
kimina-prover-1.7b,0.5,42,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,999,0.0,termination-numeric
kimina-prover-1.7b,0.5,123,0.0,termination-nla
